second,Latitude,Longitude
1518589973,35.5877669,51.2053215
1518771987,35.5877775,51.2052755
1518972191,35.5877885,51.2052294
1519189971,35.5877999,51.205183
1519389780,35.5878119,51.2051365
1519572290,35.587825,51.2050909
1519790633,35.5878398,51.2050457
1519972160,35.5878559,51.205001
1520190033,35.5878735,51.2049574
1520389981,35.5878926,51.2049154
1520589569,35.5879126,51.2048734
1520771986,35.5879338,51.2048317
1520972313,35.5879561,51.2047911
1521190146,35.5879791,51.204751
1521372238,35.5880032,51.2047113
1521572135,35.5880282,51.2046728
1521772029,35.5880546,51.2046356
1521972216,35.5880825,51.2045995
1522172015,35.5881117,51.2045643
1522372119,35.5881418,51.2045303
1522571945,35.588174,51.2044991
1522771998,35.5882079,51.2044693
1522972414,35.5882416,51.2044399
1523172102,35.5882753,51.2044103
1523372284,35.5883088,51.2043804
1523606817,35.5883422,51.2043503
1523772015,35.5883757,51.2043198
1523990199,35.5884089,51.2042911
1524190018,35.5884427,51.2042623
1524390466,35.5884771,51.2042341
1524590074,35.5885115,51.2042065
1524790018,35.5885461,51.2041783
1524990064,35.588581,51.2041504
1525186987,35.5886163,51.2041226
1525387189,35.5886523,51.2040953
1525587059,35.5886892,51.2040689
1525787078,35.5887272,51.2040438
1525987156,35.5887671,51.2040217
1526187027,35.5888085,51.2040027
1526386993,35.5888511,51.2039876
1526572068,35.5888951,51.2039754
1526787043,35.5889394,51.2039668
1526987067,35.5889835,51.2039617
1527187014,35.5890278,51.2039583
1527387035,35.5890723,51.2039571
1527587017,35.589117,51.2039582
1527771748,35.5891617,51.2039606
1527972171,35.5892062,51.2039642
1528186633,35.5892511,51.2039694
1528387033,35.5892957,51.2039765
1528586938,35.5893405,51.2039854
1528787115,35.5893851,51.2039968
1528986807,35.5894293,51.2040105
1529172066,35.5894734,51.2040262
1529386986,35.5895172,51.2040444
1529786814,35.5896036,51.2040892
1529986982,35.589646,51.2041146
1530172024,35.5896875,51.2041419
1530386792,35.5897282,51.2041713
1530572495,35.5897683,51.2042024
1530786794,35.5898076,51.2042352
1530987190,35.5898465,51.2042692
1531186989,35.5898844,51.2043054
1531386977,35.5899219,51.2043421
1531586953,35.5899587,51.2043801
1531787042,35.5899949,51.2044202
1531972460,35.5900302,51.204462
1532186649,35.5900642,51.2045045
1532386683,35.5900968,51.2045489
1532586699,35.5901283,51.2045947
1532786787,35.5901585,51.2046412
1532987032,35.5901869,51.2046886
1533187014,35.5902134,51.2047376
1533372008,35.5902384,51.2047872
1533586648,35.5902624,51.2048375
1533786978,35.5902853,51.2048889
1533987046,35.5903064,51.2049415
1534186796,35.5903247,51.2049954
1534387214,35.5903397,51.2050512
1534586956,35.590351,51.2051076
1534771976,35.5903589,51.205164
1534987057,35.5903633,51.20522
1535172139,35.590364,51.2052755
1535372436,35.5903614,51.2053296
1535572157,35.590357,51.2053821
1535771984,35.5903512,51.2054336
1535987066,35.5903453,51.2054846
1536171930,35.5903392,51.2055362
1536387199,35.5903329,51.2055879
1536586798,35.5903266,51.20564
1536786708,35.5903202,51.2056928
1536972477,35.5903144,51.205746
1537187023,35.5903083,51.2057989
1537386991,35.5903016,51.205851
1537571640,35.5902944,51.205903
1537771923,35.5902863,51.2059549
1537972203,35.5902773,51.2060068
1538186977,35.5902671,51.2060585
1538387004,35.5902552,51.2061103
1538587037,35.5902408,51.2061616
1538787194,35.5902228,51.2062105
1538972442,35.5902008,51.2062566
1539186992,35.5901762,51.2063002
1539386762,35.5901491,51.2063406
1539586632,35.5901208,51.2063797
1539787018,35.5900917,51.206418
1539972152,35.5900634,51.2064562
1540187480,35.5900344,51.2064945
1540386924,35.5900051,51.206533
1540586632,35.5899754,51.2065714
1540771945,35.5899469,51.2066109
1540972155,35.589918,51.2066511
1541172056,35.5898898,51.2066923
1541372535,35.589862,51.2067342
1541572054,35.5898346,51.2067774
1541771787,35.5898081,51.206822
1541972153,35.5897817,51.206867
1542187014,35.589755,51.2069117
1542372450,35.5897287,51.206957
1542572212,35.5897014,51.2070015
1542786647,35.5896738,51.2070458
1542972970,35.5896453,51.2070896
1543172021,35.5896157,51.2071328
1543387154,35.5895844,51.2071754
1543586660,35.5895492,51.2072144
1543772010,35.5895122,51.2072497
1543972210,35.5894726,51.2072797
1544172073,35.5894317,51.2073057
1544372414,35.5893898,51.2073278
1544586611,35.5893469,51.2073459
1544772053,35.5893036,51.2073605
1544972288,35.5892601,51.2073726
1545186707,35.5892162,51.2073825
1545387450,35.5891721,51.2073903
1545586591,35.5891275,51.2073956
1545771713,35.5890827,51.2073972
1545972103,35.5890378,51.2073953
1546186682,35.5889939,51.2073905
1546387200,35.5889512,51.2073828
1546587027,35.5889082,51.2073723
1546772018,35.5888663,51.2073586
1546972238,35.5888258,51.2073416
1547172173,35.5887862,51.2073223
1547387038,35.5887477,51.2073006
1547587071,35.5887098,51.207277
1547771864,35.5886732,51.2072511
1547972282,35.588638,51.2072236
1548172279,35.5886044,51.2071933
1548372568,35.588572,51.2071614
1548572167,35.5885407,51.2071282
1548787069,35.5885121,51.2070933
1548972431,35.5884852,51.2070562
1549186661,35.5884599,51.2070163
1549387145,35.5884376,51.2069744
1549587150,35.5884178,51.2069314
1549787336,35.5883996,51.2068875
1549972505,35.5883832,51.2068442
1550187186,35.5883677,51.2068016
1550387025,35.588352,51.2067589
1550586731,35.5883362,51.2067173
1550786766,35.5883201,51.2066759
1550972492,35.5883042,51.2066343
1551172078,35.5882881,51.2065935
1551371927,35.5882712,51.2065532
1551572022,35.5882536,51.2065137
1551772272,35.5882354,51.2064743
1551987039,35.5882167,51.2064351
1552172436,35.588199,51.2063962
1552386932,35.5881818,51.2063567
1552572430,35.5881647,51.2063167
1552772197,35.5881485,51.2062762
1552986797,35.5881337,51.206235
1553209996,35.5881207,51.2061924
1553387020,35.588111,51.206149
1553572036,35.5881044,51.206105
1553786706,35.5880998,51.2060604
1553987279,35.5880957,51.2060167
1554171967,35.5880933,51.2059729
1554387188,35.5880908,51.2059287
1554586613,35.5880879,51.2058846
1554786663,35.5880845,51.2058403
1554987140,35.588081,51.2057961
1555172732,35.5880763,51.2057518
1555372057,35.588071,51.2057067
1555572036,35.588065,51.2056617
1555787073,35.5880586,51.2056163
1555987170,35.588053,51.2055708
1556172161,35.588047,51.2055248
1556387695,35.5880419,51.2054785
1556587013,35.5880371,51.205432
1556772193,35.5880329,51.2053849
1556987064,35.5880301,51.2053379
1557186992,35.5880282,51.2052906
1557372024,35.5880277,51.205243
1557572016,35.5880287,51.2051953
1557786684,35.5880311,51.2051478
1557987069,35.5880337,51.2051
1558172291,35.5880368,51.2050522
1558387153,35.5880405,51.2050047
1558572144,35.5880445,51.2049571
1558772203,35.5880486,51.2049083
1558987175,35.5880528,51.2048593
1559186796,35.5880571,51.2048105
1559386642,35.5880624,51.2047617
1559571811,35.5880687,51.2047134
1559787047,35.5880758,51.2046644
1559987037,35.5880837,51.2046149
1560186921,35.5880931,51.2045659
1560387183,35.5881042,51.2045173
1560586752,35.5881175,51.2044691
1560772037,35.5881329,51.2044213
1560972376,35.5881497,51.204374
1561186816,35.5881682,51.2043281
1561387057,35.5881876,51.2042827
1561586771,35.5882079,51.2042374
1561772042,35.5882298,51.2041929
1561972433,35.5882528,51.2041491
1562187026,35.5882773,51.2041058
1562372026,35.5883034,51.2040634
1562586999,35.5883313,51.2040224
1562772184,35.5883601,51.2039829
1562972610,35.5883905,51.2039456
1563172181,35.5884238,51.2039103
1563372201,35.5884592,51.2038773
1563572165,35.5884965,51.2038466
1563771984,35.5885355,51.2038184
1563972458,35.5885757,51.2037923
1564172180,35.5886171,51.2037683
1564387052,35.5886595,51.2037462
1564571967,35.5887033,51.2037269
1564772021,35.5887475,51.2037095
1564972190,35.588793,51.2036947
1565172074,35.5888395,51.2036826
1565372461,35.5888866,51.2036732
1565586789,35.5889338,51.2036674
1565771964,35.5889821,51.2036645
1565972206,35.5890308,51.2036645
1566172308,35.5890799,51.2036673
1566372196,35.5891291,51.2036726
1566572185,35.5891783,51.2036807
1566771990,35.5892272,51.2036917
1566972438,35.5892762,51.2037056
1567172486,35.5893248,51.2037224
1567372987,35.5893727,51.2037408
1567572066,35.5894202,51.203761
1567771947,35.5894678,51.2037835
1567972180,35.5895149,51.2038082
1568172411,35.5895611,51.2038351
1568372424,35.5896065,51.2038641
1568587520,35.5896513,51.2038957
1568771757,35.5896951,51.2039297
1568972210,35.589738,51.2039657
1569172495,35.58978,51.2040037
1569372461,35.589821,51.2040436
1569572011,35.5898611,51.2040854
1569771803,35.5898998,51.2041291
1569972205,35.589937,51.2041749
1570172513,35.5899727,51.2042224
1570372451,35.5900069,51.2042716
1570571805,35.5900395,51.2043226
1570771773,35.5900706,51.204375
1570987080,35.5901001,51.2044288
1571172514,35.5901282,51.2044836
1571372443,35.590155,51.2045394
1571571817,35.5901803,51.2045965
1571787159,35.5902034,51.2046544
1571972184,35.590225,51.204713
1572172447,35.5902451,51.2047718
1572372476,35.5902651,51.2048313
1572586627,35.5902843,51.2048909
1572771735,35.5903038,51.2049495
1572972037,35.5903237,51.205008
1573172450,35.5903437,51.2050666
1573372238,35.5903639,51.2051247
1573571933,35.5903852,51.2051823
1573771931,35.5904074,51.2052392
1573972038,35.5904299,51.2052958
1574172209,35.5904529,51.2053523
1574372180,35.5904754,51.2054088
1574572064,35.5904974,51.2054662
1574771962,35.5905186,51.2055247
1574972102,35.5905382,51.2055837
1575172178,35.5905562,51.2056437
1575372410,35.5905725,51.2057053
1575572284,35.5905849,51.2057677
1575771983,35.5905938,51.2058316
1575972281,35.5905986,51.2058962
1576172023,35.5906004,51.2059614
1576386999,35.5906007,51.2060264
1576572009,35.5905986,51.2060908
1576772003,35.5905946,51.2061559
1576972573,35.5905891,51.2062204
1577172498,35.5905823,51.2062845
1577386762,35.5905737,51.2063481
1577572150,35.5905631,51.2064109
1577787044,35.5905512,51.2064738
1577987068,35.5905365,51.2065369
1578187158,35.5905198,51.2065994
1578387210,35.5905023,51.2066606
1578586995,35.5904834,51.2067195
1578771871,35.5904642,51.2067784
1578972114,35.5904446,51.2068369
1579172536,35.5904257,51.2068952
1579372040,35.5904077,51.2069543
1579572445,35.5903903,51.2070124
1579972547,35.5903558,51.2071273
1580172482,35.5903391,51.2071884
1580372176,35.5903229,51.20725
1580609799,35.5903071,51.2073121
1580810022,35.5902916,51.2073748
1581010439,35.5902758,51.2074374
1581187023,35.5902602,51.2075001
1581372153,35.5902434,51.207563
1581586796,35.5902262,51.207625
1581786815,35.5902095,51.207686
1581987050,35.5901932,51.2077471
1582172193,35.590177,51.2078076
1582372244,35.5901608,51.2078673
1582571957,35.5901449,51.2079273
1582787479,35.5901302,51.2079878
1582972535,35.5901175,51.2080492
1583172196,35.5901046,51.2081101
1583372180,35.5900915,51.2081699
1583572210,35.5900782,51.2082298
1583771778,35.5900647,51.2082897
1583972482,35.5900511,51.2083496
1584172478,35.5900369,51.2084092
1584372174,35.5900227,51.208468
1584586741,35.5900064,51.2085265
1584787155,35.589987,51.2085848
1584987290,35.5899635,51.2086408
1585187517,35.5899357,51.2086941
1585387029,35.5899046,51.2087427
1585648785,35.5898723,51.2087848
1585826805,35.58984,51.2088239
1586048774,35.5898077,51.2088601
1586248784,35.5897757,51.2088942
1586472186,35.5897436,51.2089272
1586672524,35.5897118,51.2089592
1586848658,35.5896807,51.2089899
1587071794,35.5896492,51.2090192
1587226768,35.5896178,51.2090466
1587472478,35.5895864,51.2090734
1587686972,35.5895546,51.2090979
1588048968,35.5894926,51.2091431
1588248697,35.5894613,51.2091639
1588449018,35.5894302,51.2091861
1588626958,35.5893995,51.2092101
1588872001,35.5893687,51.2092345
1589048667,35.5893374,51.2092585
1589249031,35.5893053,51.2092832
1589448933,35.5892719,51.2093084
1589648768,35.5892372,51.209334
1589848802,35.5892011,51.2093602
1590027024,35.5891636,51.2093868
1590248792,35.5891248,51.2094146
1590487197,35.589084,51.2094436
1590848666,35.5890008,51.2095042
1591048948,35.5889566,51.209535
1591248787,35.5889096,51.2095638
1591449342,35.5888602,51.2095891
1591648643,35.588809,51.2096105
1591848769,35.5887574,51.2096285
1592048801,35.588705,51.2096428
1592272178,35.5886525,51.2096537
1592449022,35.5886,51.2096605
1592648676,35.5885484,51.2096628
1592871754,35.5884967,51.2096607
1593048786,35.5884451,51.2096549
1593272053,35.5883949,51.2096462
1593449011,35.5883454,51.2096354
1593648661,35.5882968,51.2096224
1593887215,35.588249,51.2096056
1594248609,35.5881545,51.2095667
1594449361,35.588109,51.2095439
1594672736,35.588065,51.2095182
1594848682,35.5880234,51.2094894
1595048817,35.5879846,51.2094574
1595248806,35.5879492,51.2094215
1595426960,35.587917,51.2093832
1595672503,35.5878875,51.2093432
1595848674,35.5878593,51.2093017
1596048668,35.5878333,51.209259
1596227058,35.5878094,51.2092152
1596449012,35.5877884,51.2091708
1596649058,35.5877696,51.209125
1596826805,35.5877518,51.2090788
1597048746,35.5877364,51.2090314
1597271817,35.5877233,51.2089834
1597472011,35.5877125,51.2089348
1597649111,35.5877039,51.2088853
1597849292,35.5876971,51.2088364
1598048735,35.5876918,51.2087868
1598226990,35.5876887,51.2087377
1598472172,35.5876876,51.2086876
1598707016,35.5876886,51.2086374
1599048700,35.5876944,51.2085371
1599271795,35.5876989,51.2084876
1599448741,35.5877039,51.2084383
1599626785,35.5877087,51.2083887
1599887186,35.5877135,51.2083401
1600248739,35.5877197,51.2082459
1600471615,35.5877207,51.2082006
1600626964,35.5877199,51.2081579
1600787077,35.5877189,51.2081156
1600987070,35.5877175,51.2080745
1601210055,35.5877162,51.2080346
1601410192,35.5877148,51.2079956
1601609927,35.5877138,51.2079577
1601810064,35.587713,51.2079206
1602010215,35.587713,51.2078842
1602210047,35.5877138,51.2078485
1602387144,35.5877156,51.2078129
1602609809,35.5877183,51.2077778
1602809755,35.5877224,51.2077433
1602987055,35.5877271,51.20771
1603210067,35.5877327,51.2076777
1603410471,35.5877389,51.2076464
1603609676,35.5877456,51.2076148
1603787054,35.5877517,51.2075828
1604009740,35.5877567,51.2075505
1604186863,35.5877611,51.2075179
1604410023,35.5877655,51.2074843
1604609611,35.5877696,51.2074492
1604787181,35.5877739,51.2074125
1605187545,35.587783,51.2073333
1605409735,35.5877882,51.2072903
1605610181,35.5877937,51.207246
1605810179,35.5877995,51.2072004
1606009945,35.5878054,51.207153
1606186988,35.5878114,51.2071033
1606410021,35.5878175,51.2070514
1606587274,35.5878237,51.2069969
1606810051,35.5878298,51.2069407
1607010190,35.5878357,51.2068824
1607209747,35.5878412,51.2068222
1607410055,35.5878454,51.20676
1607610182,35.5878472,51.2066968
1607809817,35.587847,51.206634
1607987281,35.5878455,51.2065735
1608210200,35.5878431,51.2065151
1608410203,35.5878403,51.2064575
1608609702,35.5878378,51.2063996
1608809746,35.5878354,51.206342
1609010143,35.5878321,51.2062848
1609209997,35.5878286,51.2062273
1609387077,35.5878264,51.2061693
1609609709,35.5878245,51.206112
1609809743,35.5878226,51.2060543
1610010104,35.5878212,51.2059977
1610210563,35.5878194,51.2059419
1610410583,35.5878177,51.2058862
1610587060,35.5878151,51.2058308
1610787032,35.5878116,51.2057761
1611010068,35.5878078,51.2057219
1611209989,35.5878037,51.2056681
1611410497,35.5877995,51.2056147
1611587002,35.5877957,51.2055611
1611786977,35.5877922,51.2055079
1611987076,35.5877893,51.2054545
1612210053,35.5877876,51.205401
1612426979,35.5877875,51.2053478
1612610168,35.5877887,51.205295
1612809762,35.5877905,51.2052423
1613009991,35.5877927,51.20519
1613226720,35.5877957,51.2051378
1613410165,35.5877989,51.2050857
1613610166,35.5878016,51.2050336
1613809994,35.5878039,51.2049814
1614010066,35.5878062,51.2049292
1614209798,35.5878088,51.204877
1614410214,35.587812,51.2048248
1614610078,35.5878156,51.2047725
1614787039,35.5878194,51.2047201
1615010050,35.5878235,51.204668
1615209755,35.587828,51.2046159
1615410286,35.587834,51.204564
1615610157,35.5878418,51.2045125
1615809789,35.5878525,51.2044615
1616010156,35.5878662,51.2044113
1616209665,35.5878818,51.2043622
1616410428,35.5878995,51.204314
1616610152,35.5879201,51.204267
1616810003,35.5879431,51.2042218
1617010195,35.5879681,51.2041785
1617209757,35.5879954,51.2041372
1617409812,35.5880247,51.2040976
1617586968,35.5880557,51.2040599
1618010056,35.5881225,51.2039902
1618210002,35.5881576,51.2039582
1618409804,35.5881937,51.2039276
1618610045,35.5882311,51.2038987
1618810065,35.5882695,51.203872
1618987168,35.5883095,51.203848
1619209958,35.5883512,51.2038278
1619410074,35.5883939,51.2038113
1619609995,35.5884375,51.2037989
1619810449,35.5884817,51.2037912
1619987419,35.588526,51.2037881
1620209669,35.5885703,51.2037886
